n_nodes,influence,obj,nodes
0.23,0.11,0.9457531198870917,"[3712, 2, 4355, 4356, 517, 902, 7, 1287, 4233, 775, 5515, 1421, 1425, 915, 1687, 408, 410, 1052, 796, 30, 31, 286, 1183, 934, 3885, 1709, 2993, 1586, 1457, 1067, 2489, 59, 699, 5181, 958, 959, 538, 5191, 773, 2377, 2634, 469, 1117, 2013, 2374, 546, 747, 942, 1146, 255, 6129, 145, 690, 1734, 1350, 322, 220, 190, 1405, 734, 160, 2856, 936, 229, 1195, 1535, 60, 1983, 1853, 1221, 331, 2665, 207, 1362, 350, 886, 1404, 1277]"
0.74,0.06,0.9661465045084556,"[3712, 4356, 517, 902, 5515, 6797, 656, 5783, 408, 1052, 30, 31, 160, 286, 2090, 3885, 942, 958, 959, 1221, 2374, 5191, 2013, 4454, 3562, 1146, 3780]"
0.4,0.09,0.9771972362821012,"[3712, 4225, 255, 4356, 517, 902, 1287, 773, 775, 7, 4233, 5515, 1421, 145, 1425, 1687, 408, 538, 410, 1052, 30, 31, 286, 546, 421, 294, 934, 1709, 3885, 942, 1457, 690, 2993, 2489, 699, 5181, 958, 959, 322, 1221, 2374, 1734, 5191, 1350, 2634, 2377, 585, 4429, 1362, 469, 2013, 1117, 990, 3934, 483, 229, 1510, 747, 877, 1146, 1535]"
0.78,0.06,0.7068880760194594,"[3712, 2, 4355, 4356, 7, 775, 1687, 408, 1052, 796, 286, 31, 30, 1183, 3885, 699, 2374, 5191, 2377, 2013, 3424, 483, 114]"
0.53,0.09,0.8923024605288435,"[3712, 4356, 517, 775, 7, 1687, 408, 1052, 796, 30, 31, 29, 286, 1183, 1709, 942, 3885, 604, 699, 5181, 958, 959, 190, 1089, 1221, 2374, 1350, 5191, 2377, 2634, 1995, 1362, 469, 2013, 1117, 483, 1510, 2665, 3562, 1643, 1146, 255, 773, 2856, 1853, 322, 331, 902]"
0.09,0.11,0.9832107963773367,"[3712, 2, 4356, 517, 7045, 7, 775, 4233, 408, 538, 1052, 30, 286, 546, 1287, 902, 5515, 1421, 1425, 1687, 1183, 31, 220, 934, 1146, 2374, 699, 60, 5181, 190, 5191, 2634, 2013, 350, 483, 1515, 1272, 861, 1535, 1643, 3192, 1163, 656, 145, 666, 160, 1195, 1709, 2735, 690, 3764, 1221, 1230, 207, 734, 229, 747, 5876, 1289, 1806, 515, 2856, 3885, 1350, 2377, 331, 1362, 4971, 877, 886, 1404, 1409, 915, 410, 428, 942, 1457, 2993, 439, 2489, 958, 959, 962, 1989, 469, 990, 1510, 6638, 6129, 1011, 2550, 508]"
0.93,0.03,0.8133196925710466,"[1030, 7, 6300, 2374, 408, 699, 1052, 286]"
0.94,0.03,0.6631712925512041,"[3712, 517, 3885, 408, 699, 2013, 286]"
0.65,0.08,0.9765924189219647,"[3712, 2, 4355, 4356, 517, 902, 7, 1287, 1687, 408, 1052, 796, 30, 31, 286, 1183, 1709, 942, 3885, 401, 699, 190, 958, 959, 1221, 2374, 5191, 1350, 2377, 2634, 1362, 469, 1117, 2013, 2665, 1146]"
0.39,0.1,0.9632044158854944,"[3712, 2, 1018, 4356, 517, 902, 7, 1287, 4233, 775, 511, 1425, 915, 1687, 408, 538, 1052, 30, 1183, 31, 286, 934, 936, 1067, 3885, 1709, 942, 1457, 439, 2489, 699, 5181, 190, 958, 959, 1089, 322, 1221, 1734, 5191, 2374, 2377, 2634, 331, 1362, 469, 220, 1117, 350, 2013, 483, 229, 1510, 2665, 747, 877, 886, 3192, 1146, 1404, 1535, 3299]"
0.29,0.11,0.96687218148335,"[3712, 2, 4355, 4356, 517, 902, 915, 7, 1287, 775, 4233, 1421, 1425, 4078, 1687, 408, 410, 1052, 796, 30, 31, 1586, 286, 934, 3885, 1709, 2993, 1183, 1457, 1067, 2489, 59, 699, 5181, 958, 2377, 959, 5191, 546, 6129, 2634, 469, 1117, 483, 2013, 1510, 747, 877, 1146, 1018, 4606, 2374, 773, 255, 538, 942, 690, 190, 1853, 60, 220, 1221, 331, 207, 1362, 1535, 229, 350, 2665, 886, 1404, 1277]"
0.32,0.1,0.9121777047065565,"[3712, 4225, 4356, 517, 902, 775, 2564, 4233, 773, 1163, 5515, 1421, 1146, 656, 145, 402, 915, 1687, 408, 1052, 286, 1183, 160, 31, 30, 934, 936, 1195, 3885, 1709, 2735, 942, 1457, 690, 5683, 439, 699, 60, 5181, 958, 59, 190, 959, 322, 1089, 1221, 1350, 2374, 5191, 2377, 2634, 331, 1362, 469, 4825, 220, 2013, 990, 1117, 483, 229, 230, 2665, 1643, 747, 877, 3192, 1018, 1404]"
0.89,0.04,0.871111530395932,"[3712, 2374, 2377, 2665, 1687, 408, 1402, 699, 286, 2013, 30, 1183]"
0.91,0.04,0.8094533449352168,"[3712, 517, 2374, 7, 1687, 408, 699, 2013, 30, 286]"
0.69,0.07,0.8833232969240499,"[3712, 4356, 517, 902, 775, 2374, 3192, 4233, 5515, 1421, 194, 1687, 408, 2377, 286, 1183, 31, 934, 7, 699, 2013, 145, 538, 30, 60, 5191, 5181, 190, 2634, 483, 2665, 747]"
0.91,0.03,0.8202428446677075,"[3712, 2, 517, 2374, 4561, 408, 538, 699, 30, 286]"
0.14,0.11,0.963406460178611,"[3712, 2, 4355, 4356, 517, 902, 7, 1287, 4233, 775, 5515, 1421, 1425, 915, 1687, 408, 410, 230, 1052, 538, 286, 1183, 439, 31, 934, 1067, 1535, 376, 1709, 3885, 942, 2993, 30, 1457, 2489, 59, 1291, 1853, 699, 190, 959, 747, 322, 1734, 1350, 958, 5191, 2634, 2377, 469, 220, 2013, 2374, 990, 1117, 5181, 3192, 2665, 5809, 207, 877, 6129, 1146, 2322, 892, 428, 1463, 962, 1277, 483, 1510, 1011, 229, 2553, 734, 886, 255, 1404, 1527, 796, 1405, 421, 350, 331, 1362, 508, 2550]"
0.1,0.12,0.936204020888219,"[3712, 2, 4355, 4356, 4233, 902, 230, 1643, 1287, 517, 5515, 1421, 1425, 915, 775, 408, 410, 747, 7, 3192, 160, 690, 1221, 773, 934, 538, 1535, 1687, 1052, 286, 942, 2993, 1457, 439, 2489, 30, 31, 1067, 59, 5181, 959, 1183, 958, 5191, 3885, 2634, 1117, 2665, 1146, 260, 1709, 2013, 699, 990, 190, 1853, 1734, 207, 220, 734, 322, 6129, 229, 1350, 1277, 2374, 255, 2377, 796, 331, 1362, 350, 877, 376, 886, 892, 1405, 1404, 421, 428, 1463, 962, 483, 1011, 2550, 1527, 2553, 1018, 508, 1510, 4080]"
0.61,0.08,0.9321761098804116,"[3712, 2, 4355, 4356, 517, 902, 7, 1287, 4233, 775, 5515, 1421, 1425, 915, 538, 408, 796, 1052, 286, 1183, 30, 31, 1709, 942, 3885, 699, 190, 958, 959, 2374, 5191, 1350, 2377, 2634, 1362, 469, 2013, 1117, 2665, 1146]"
0.58,0.08,0.9564287888083627,"[3712, 2, 4355, 4356, 517, 902, 7, 1287, 401, 1687, 408, 1052, 796, 30, 31, 286, 1183, 1709, 3885, 699, 190, 958, 959, 1221, 2374, 5191, 1350, 2377, 2634, 2013, 350, 1117, 483, 1510, 105, 3562, 1643, 747, 2665, 3192, 1146, 4606, 255]"
0.76,0.06,0.8927967285622074,"[3712, 2, 4356, 773, 517, 7, 902, 4233, 1287, 775, 1421, 1425, 145, 1687, 408, 1052, 30, 286, 1183, 934, 699, 5181, 958, 2374, 2013]"
0.99,0.01,0.1674453888423022,"[3712, 699]"
0.96,0.02,0.5039018568913541,"[3712, 2, 408, 699, 2013]"
0.72,0.07,0.8316274957985175,"[3712, 4356, 517, 902, 775, 7, 4233, 5515, 145, 1687, 408, 538, 286, 31, 1183, 30, 934, 699, 60, 5181, 190, 194, 2374, 5191, 2377, 2634, 2013, 483, 3192]"
0.9,0.04,0.9159170422692452,"[3712, 322, 4356, 2374, 902, 1421, 144, 408, 1146, 699, 30]"
0.19,0.11,0.9208434584829994,"[2, 517, 7, 538, 1052, 30, 31, 546, 60, 5181, 5191, 2634, 1117, 105, 2665, 1643, 3192, 1146, 3712, 4233, 1163, 145, 1687, 1183, 1709, 1200, 699, 190, 1221, 207, 220, 733, 734, 229, 746, 747, 1272, 1277, 255, 4355, 4356, 773, 775, 1287, 1289, 1806, 286, 1853, 2374, 2377, 1362, 350, 877, 886, 1405, 7045, 902, 5515, 1421, 1425, 915, 4503, 408, 410, 934, 428, 1457, 2993, 439, 2489, 955, 958, 959, 962, 469, 2013, 483, 1510, 1515, 4606, 1535, 3094]"
0.4,0.1,0.9610142453381308,"[3712, 2, 1018, 4356, 517, 902, 7, 1287, 4233, 511, 1425, 775, 915, 1687, 408, 538, 1052, 30, 1183, 936, 1067, 934, 31, 1709, 3885, 286, 942, 1457, 439, 2489, 699, 5181, 190, 1089, 959, 958, 322, 1221, 1734, 5191, 331, 2377, 2634, 2374, 1362, 469, 687, 1117, 350, 886, 483, 229, 1510, 2665, 747, 877, 2013, 3192, 1146, 1404, 1535]"
0.12,0.11,0.9480815471129851,"[517, 7, 538, 1052, 30, 31, 1067, 59, 5181, 5191, 2634, 1117, 2665, 1643, 3192, 1146, 126, 3712, 4233, 1687, 1183, 1709, 5809, 690, 699, 190, 194, 1221, 1734, 207, 220, 230, 742, 747, 4335, 1277, 255, 4355, 4356, 773, 1287, 775, 796, 286, 3885, 1853, 2374, 1350, 2377, 331, 1362, 350, 2410, 877, 886, 1404, 892, 902, 5515, 1421, 1425, 915, 408, 410, 934, 936, 428, 942, 2993, 1457, 439, 1463, 2489, 958, 959, 962, 469, 2013, 990, 483, 1510, 6129, 1011, 2550, 1527, 1018, 508, 1535, 6180]"
0.3,0.1,0.9554869231378086,"[3712, 2, 1018, 4356, 517, 7045, 7, 1287, 4233, 775, 902, 773, 1421, 1425, 915, 1687, 408, 538, 410, 1052, 796, 30, 286, 31, 1183, 546, 934, 1067, 3885, 1709, 942, 2993, 1586, 1457, 690, 2489, 699, 59, 5181, 958, 959, 190, 1853, 60, 1221, 2374, 5191, 2377, 2634, 331, 207, 1362, 469, 220, 2013, 1117, 350, 483, 229, 1510, 2665, 747, 877, 4078, 6129, 886, 1146, 1404, 1277, 4606, 255]"
0.88,0.04,0.9041322310144186,"[3712, 4356, 517, 902, 2092, 408, 1146, 699, 220, 2013, 286, 255, 3850]"
0.99,0.01,0.37297858850870347,"[1778, 2013]"
0.52,0.09,0.9636540361110395,"[3712, 2, 4356, 517, 7045, 7, 538, 4233, 408, 775, 1052, 30, 546, 286, 1287, 1425, 1146, 1117, 230, 2665, 1183, 5515, 220, 3317, 934, 31, 2374, 902, 699, 1687, 5181, 5191, 2013, 2634, 483, 190, 3885, 958, 959, 1221, 1350, 2377, 1362, 469, 990, 229, 1510, 747, 877]"
0.02,0.12,0.9359926501184381,"[517, 7, 538, 1052, 30, 31, 1067, 59, 60, 5181, 6208, 1089, 5191, 2634, 1117, 2665, 1643, 3192, 1146, 126, 3712, 4225, 4233, 1163, 656, 145, 1687, 666, 1183, 160, 1195, 1709, 690, 699, 190, 194, 1221, 207, 220, 747, 1277, 255, 4355, 4356, 773, 1287, 775, 1289, 1806, 796, 286, 2856, 3885, 1848, 1853, 322, 2374, 1350, 2377, 331, 1362, 350, 877, 886, 892, 1404, 902, 5515, 1421, 1425, 915, 408, 410, 934, 936, 428, 942, 2993, 1457, 439, 1463, 2489, 958, 959, 962, 1482, 469, 2013, 990, 483, 1510, 6129, 1011, 502, 2550, 1018, 508, 1535, 726]"
0.05,0.12,0.8924174624600819,"[517, 538, 1052, 30, 31, 546, 5666, 1065, 1067, 2092, 59, 5181, 1089, 5191, 2634, 1117, 105, 2665, 1643, 3192, 1146, 126, 3712, 4233, 1163, 656, 145, 1687, 666, 1183, 160, 1195, 1709, 1200, 690, 699, 190, 194, 1221, 1228, 207, 220, 733, 734, 229, 747, 754, 1277, 255, 4355, 4356, 773, 775, 1289, 1806, 796, 286, 2856, 1853, 322, 2374, 2377, 1362, 350, 877, 886, 1404, 892, 902, 5515, 915, 408, 410, 934, 936, 428, 942, 1457, 2993, 1463, 439, 2489, 958, 959, 962, 469, 2013, 990, 483, 1510, 6129, 502, 2550, 1018, 508, 1535]"
0.13,0.11,0.9656699607247395,"[517, 7, 538, 1052, 30, 31, 1067, 59, 5181, 5191, 2634, 1117, 2665, 1643, 3192, 1146, 3712, 4225, 4233, 1687, 1183, 1709, 5809, 699, 190, 1734, 207, 220, 734, 229, 230, 747, 1277, 255, 4355, 4356, 775, 1287, 2322, 796, 286, 3885, 1853, 322, 2374, 1350, 2377, 331, 1362, 350, 877, 886, 376, 1404, 1405, 892, 902, 5515, 1421, 1425, 915, 408, 410, 421, 934, 428, 942, 2993, 1457, 439, 2489, 958, 959, 962, 469, 2013, 990, 483, 1510, 4080, 6129, 1011, 2550, 1527, 2553, 1018, 508, 1535]"
0.3,0.11,0.9365557364480742,"[3712, 2, 4356, 517, 5515, 1287, 7, 775, 902, 773, 1421, 1425, 145, 915, 1687, 408, 538, 410, 1052, 30, 31, 1183, 286, 4233, 934, 1067, 796, 3885, 942, 1709, 1457, 690, 2489, 699, 5181, 190, 959, 958, 546, 1221, 2374, 5191, 2377, 2634, 1362, 469, 220, 2013, 1117, 229, 2665, 877, 6129, 2993, 1146, 255, 1586, 59, 1853, 60, 331, 207, 350, 483, 1510, 747, 4078, 886, 1404, 2068, 4606]"
0.23,0.11,0.9496724177002585,"[3712, 2, 4355, 4356, 4233, 902, 230, 1643, 1287, 1425, 410, 538, 5515, 1421, 1535, 915, 517, 747, 408, 3192, 2993, 2489, 1067, 260, 160, 690, 1221, 775, 1853, 1195, 934, 2735, 4825, 7, 402, 936, 942, 286, 439, 1457, 1052, 1687, 469, 59, 5181, 959, 4638, 5191, 1146, 773, 2634, 2665, 1117, 958, 892, 30, 31, 2013, 1183, 990, 1709, 3885, 699, 190, 1277, 322, 1350, 2374, 220, 267, 2377, 331, 1362, 483, 1510, 877, 886, 1404]"
0.23,0.11,0.9693358203519337,"[2, 517, 7, 538, 1052, 30, 1227, 421, 3192, 1111, 2090, 4233, 546, 145, 915, 747, 2993, 1146, 5515, 2489, 699, 220, 2013, 1067, 260, 160, 1221, 286, 1853, 1195, 934, 2735, 690, 4825, 408, 402, 936, 942, 1421, 775, 958, 959, 2374, 5191, 2377, 1183, 4356, 3885, 31, 1687, 439, 902, 1425, 1457, 469, 59, 5181, 4638, 773, 2634, 2665, 1117, 892, 990, 3712, 1709, 190, 1277, 322, 1350, 267, 331, 1362, 483, 1510, 877, 886, 1404]"
0.12,0.11,0.9796707920909629,"[3712, 2, 1018, 4356, 517, 7045, 59, 4233, 5181, 1287, 5191, 408, 538, 1052, 30, 775, 31, 3885, 699, 958, 959, 2374, 2377, 2013, 483, 286, 1510, 747, 877, 6129, 1146, 1404, 2634, 255, 1117, 2665, 1643, 3192, 126, 1687, 1183, 1709, 5809, 690, 190, 194, 1221, 5750, 207, 220, 230, 742, 4335, 1277, 4355, 773, 796, 1853, 1350, 331, 1362, 350, 2410, 886, 892, 902, 5515, 1421, 1425, 915, 410, 934, 936, 428, 942, 2993, 1457, 439, 1463, 2489, 962, 469, 990, 1011, 2550, 1527, 508, 1535, 6180]"
0.87,0.04,0.8902250096702895,"[3712, 2, 4355, 4356, 517, 902, 1506, 2374, 408, 699, 1052, 2013, 30, 31]"
0.05,0.12,0.8768107185108648,"[517, 7, 538, 1052, 30, 31, 546, 5666, 1065, 1067, 59, 5181, 1089, 5191, 2634, 1117, 2665, 105, 1643, 3192, 1146, 126, 3712, 4233, 1163, 656, 145, 1687, 666, 1183, 160, 1195, 1709, 1200, 690, 699, 190, 194, 1221, 207, 220, 733, 734, 229, 747, 754, 1277, 255, 4355, 4356, 773, 1287, 775, 1289, 1806, 796, 286, 1853, 322, 2374, 2377, 1362, 350, 877, 886, 892, 1404, 902, 5515, 915, 408, 410, 934, 936, 428, 942, 1457, 2993, 1463, 439, 2489, 958, 959, 962, 469, 2013, 990, 483, 1510, 6129, 1011, 502, 2550, 1018, 508, 1535]"
0.98,0.01,0.3680086066332704,"[3712, 58, 408]"
0.59,0.08,0.9443362006562376,"[3712, 2, 4356, 517, 5515, 1287, 775, 7, 773, 1421, 902, 1425, 145, 915, 1687, 408, 538, 886, 1052, 30, 31, 796, 286, 1183, 1709, 942, 3885, 699, 190, 958, 959, 1221, 2374, 5191, 2377, 2634, 1362, 469, 2013, 1117, 2665, 1146]"
0.29,0.1,0.9892498133797792,"[3712, 2, 4355, 4356, 517, 730, 773, 7, 1287, 4233, 5515, 294, 1421, 145, 546, 255, 1146, 1425, 538, 421, 775, 690, 3934, 31, 1687, 1221, 1183, 2553, 408, 1067, 2489, 1052, 934, 6129, 30, 1535, 508, 1709, 902, 1457, 959, 286, 410, 2993, 2634, 699, 322, 1734, 942, 1350, 1117, 59, 734, 5181, 2377, 990, 190, 1853, 5191, 2374, 229, 469, 220, 958, 1510, 1362, 877, 1018, 2013, 483, 1404, 747]"
0.51,0.09,0.9309862444085081,"[3712, 2564, 4356, 517, 902, 775, 4233, 7, 5515, 773, 1421, 402, 1687, 408, 1052, 1183, 31, 30, 934, 3885, 5683, 699, 60, 5181, 958, 190, 959, 322, 1221, 1350, 2374, 5191, 2377, 2634, 1362, 469, 4825, 220, 2013, 990, 1117, 483, 229, 230, 1510, 2665, 747, 877, 3192, 1146]"
0.19,0.11,0.9632599110311515,"[2, 517, 7, 2069, 538, 1052, 30, 31, 2090, 59, 60, 5181, 1089, 5191, 2634, 1111, 1117, 2665, 105, 1643, 3192, 1146, 126, 3712, 4233, 1163, 656, 145, 1687, 1183, 1195, 1709, 2735, 690, 699, 190, 1221, 207, 220, 229, 747, 1277, 768, 4356, 773, 775, 1289, 1806, 796, 286, 2856, 3885, 1853, 322, 1350, 2374, 2377, 331, 1362, 877, 886, 892, 1404, 7045, 902, 5515, 1421, 915, 408, 410, 421, 942, 2993, 1457, 958, 959, 469, 2013, 990, 483, 1510, 1018]"
0.74,0.06,0.8535165967400289,"[3712, 4356, 517, 902, 7, 4233, 775, 5515, 1687, 408, 538, 1052, 2563, 31, 934, 286, 60, 30, 5181, 190, 699, 194, 5191, 2377, 483, 2374, 2013]"
0.15,0.11,0.9593270633126241,"[517, 7, 538, 1052, 30, 31, 1067, 59, 5181, 5191, 2634, 1117, 2665, 1643, 3192, 4225, 5809, 207, 230, 1277, 2322, 796, 331, 350, 886, 1146, 1709, 190, 734, 229, 220, 747, 1734, 1183, 699, 376, 1405, 892, 1687, 4233, 3712, 915, 428, 439, 962, 4080, 1011, 2550, 1527, 2374, 877, 4355, 1853, 1404, 322, 1362, 2377, 1350, 4356, 902, 1287, 255, 3885, 286, 775, 5515, 1421, 1425, 408, 410, 421, 934, 942, 1457, 2993, 2489, 959, 958, 469, 2013, 990, 6129, 1510, 483, 1018, 1571]"
0.94,0.03,0.8255852048896315,"[3712, 4356, 517, 6016, 408, 699, 2013]"
0.72,0.06,0.9703242229832258,"[3712, 4356, 517, 902, 775, 4233, 5515, 7, 2564, 1421, 646, 408, 1052, 1350, 2634, 1183, 1362, 30, 286, 31, 469, 699, 2013, 1117, 3885, 2665, 1146, 960, 2377]"
0.01,0.12,0.8952705297115778,"[3712, 4356, 517, 773, 7, 775, 902, 1687, 408, 1052, 796, 30, 31, 1183, 286, 2856, 1709, 942, 3885, 1586, 1074, 699, 5181, 958, 959, 190, 1089, 1853, 322, 1221, 2374, 502, 666, 2377, 2634, 331, 1362, 469, 1117, 2013, 483, 1510, 2665, 2, 1643, 1146, 4355, 1289, 1806, 1163, 534, 4233, 538, 29, 656, 145, 546, 5666, 1065, 2090, 1067, 1072, 5683, 160, 59, 60, 1195, 2735, 126, 690, 990, 350, 194, 207, 220, 747, 1277, 886, 877, 1404, 892, 5515, 1425, 915, 410, 936, 428, 1457, 2993, 439, 1463, 2489, 962, 6129, 1011, 2550, 1527, 1018, 508, 1535]"
0.23,0.1,0.998413242903438,"[3712, 408, 6735, 517, 30, 7, 538, 1052, 1227, 421, 3192, 1111, 2090, 5151, 546, 145, 915, 747, 2993, 1146, 5515, 2489, 699, 220, 2013, 1067, 260, 160, 1221, 286, 1853, 1195, 934, 2735, 690, 3986, 402, 936, 942, 1421, 775, 958, 959, 2374, 5191, 1895, 1183, 4356, 3885, 5789, 1687, 439, 902, 1425, 1457, 469, 59, 5181, 4638, 773, 2634, 2665, 1117, 892, 990, 1709, 190, 1277, 322, 1350, 267, 331, 1362, 483, 1510, 877, 886, 1404]"
0.38,0.1,0.9679863658861081,"[3712, 2, 1018, 4356, 517, 7045, 59, 4233, 5181, 1287, 5191, 408, 538, 1052, 3885, 958, 31, 959, 30, 2377, 699, 775, 483, 1510, 2013, 747, 286, 877, 6129, 1404, 2374, 2634, 255, 1117, 2665, 1643, 3192, 126, 1146, 1687, 1183, 1709, 5809, 690, 190, 194, 1221, 5750, 207, 220, 230, 742, 4335, 1277, 4355, 773, 796, 1853, 5953, 331, 1362, 350, 902]"
0.58,0.08,0.9725769933524596,"[3712, 4356, 1287, 775, 517, 7, 401, 2564, 1687, 408, 1052, 796, 30, 229, 1200, 286, 1709, 942, 3885, 699, 190, 958, 959, 1221, 2374, 5191, 1350, 2377, 2634, 1362, 469, 1117, 2013, 2665, 1146, 230, 31, 1643, 747, 877, 3192, 1018, 1404]"
0.03,0.12,0.9615867576955321,"[2, 517, 2335, 1052, 30, 31, 546, 5666, 1065, 1067, 59, 5181, 1089, 5191, 2634, 1117, 105, 2665, 1643, 3192, 1146, 1200, 1228, 733, 734, 229, 746, 4355, 1287, 2856, 3885, 1848, 1350, 331, 892, 4233, 1183, 1709, 207, 220, 1277, 255, 1221, 747, 190, 699, 1163, 145, 1687, 3712, 1404, 1421, 1425, 936, 942, 1463, 1482, 990, 6129, 877, 886, 1011, 502, 350, 2550, 1362, 1018, 2377, 2374, 322, 1853, 508, 6208, 4356, 773, 286, 775, 902, 796, 1289, 1806, 915, 408, 410, 2013, 483, 1510, 934, 1535, 469, 428, 1457, 2993, 439, 2489, 959, 962, 958]"
0.01,0.12,0.9114108894706859,"[2, 517, 2335, 1052, 30, 31, 546, 5666, 1065, 1067, 59, 5181, 1089, 5191, 2634, 1117, 105, 2665, 1643, 3192, 1146, 1200, 1228, 733, 734, 229, 746, 4355, 1287, 2856, 3885, 160, 60, 331, 892, 1195, 2735, 126, 690, 194, 4233, 1183, 1709, 207, 220, 1277, 5515, 1527, 3712, 747, 1404, 1163, 1425, 936, 942, 1463, 1221, 990, 6129, 145, 1687, 1011, 502, 190, 2550, 699, 1018, 4356, 773, 775, 1289, 508, 877, 886, 1806, 796, 286, 1853, 350, 322, 2374, 1362, 2377, 902, 915, 408, 410, 428, 1535, 1457, 2993, 439, 483, 1510, 2013, 2489, 958, 959, 962, 469]"
0.3,0.1,0.9845482335532147,"[3712, 4225, 1018, 4356, 517, 902, 2564, 775, 4233, 773, 5515, 7, 1421, 1287, 145, 1425, 1687, 408, 538, 410, 1052, 30, 31, 1183, 286, 546, 421, 294, 934, 1067, 1535, 3885, 1709, 942, 1457, 690, 2993, 2489, 699, 59, 5181, 190, 959, 1853, 958, 322, 1221, 1734, 1350, 5191, 2377, 2634, 2374, 1362, 469, 220, 2013, 1117, 734, 990, 3934, 483, 229, 1510, 747, 877, 6129, 1146, 1404, 255, 723]"
0.26,0.1,0.9772423939170697,"[517, 7, 538, 1052, 30, 31, 1067, 59, 5181, 5191, 2634, 1117, 2665, 1643, 3192, 1146, 5809, 207, 734, 230, 747, 1277, 255, 4355, 1287, 2322, 796, 1853, 1709, 1183, 190, 220, 229, 1734, 699, 1350, 376, 4233, 1687, 3712, 4225, 1405, 892, 5515, 1421, 1425, 410, 421, 4356, 902, 775, 915, 877, 1404, 886, 322, 350, 331, 1362, 2377, 2374, 408, 3885, 286, 934, 942, 1457, 439, 2489, 982, 959, 2013, 483, 1510, 1535]"
0.43,0.1,0.9605537659056035,"[3712, 2, 4355, 4356, 4233, 230, 902, 1643, 1287, 1421, 5515, 1425, 517, 915, 410, 408, 7, 747, 469, 3192, 775, 773, 1687, 538, 1221, 1052, 796, 934, 30, 1183, 286, 31, 1067, 1709, 2993, 1457, 2489, 699, 59, 5181, 190, 160, 958, 322, 2374, 5191, 2377, 2634, 1117, 2665, 1362, 220, 2013, 734, 483, 229, 1510, 877]"
0.75,0.06,0.8236843135077483,"[3712, 2, 4356, 517, 902, 7, 775, 4233, 5515, 1687, 408, 538, 1052, 286, 30, 31, 934, 699, 5181, 190, 194, 2374, 5191, 2377, 2013, 483]"
0.02,0.12,0.953662862161425,"[517, 7, 1052, 30, 31, 546, 5666, 1065, 1067, 59, 5181, 6208, 1089, 5191, 2634, 1117, 2665, 105, 1643, 3192, 1146, 3712, 4233, 1163, 145, 1687, 1183, 1709, 1200, 699, 190, 1221, 1228, 207, 220, 733, 734, 229, 746, 747, 1277, 255, 4355, 4356, 773, 1287, 775, 1289, 1806, 796, 286, 2335, 2856, 3885, 1848, 1853, 322, 1350, 2374, 2377, 331, 1362, 350, 877, 886, 1404, 892, 902, 1421, 1425, 915, 408, 410, 934, 936, 428, 942, 1457, 2993, 1463, 439, 2489, 958, 959, 962, 1482, 469, 2013, 990, 483, 1510, 6129, 1011, 502, 2550, 1018, 508, 1535, 4528]"
1.0,0.01,0.1674453888423022,[699]
0.81,0.05,0.9578539942662861,"[3712, 517, 2374, 7, 1687, 408, 699, 2013, 30, 286, 1221, 5191, 1350, 2377, 2634, 1010, 469, 1117, 2665, 1146]"
0.8,0.05,0.8509152622843686,"[3712, 2, 4355, 4356, 517, 775, 408, 1052, 30, 31, 41, 942, 2735, 699, 190, 2374, 5191, 2377, 2013, 483, 1146]"
0.22,0.11,0.9781708873807868,"[3712, 2, 1018, 4356, 517, 7045, 59, 4233, 5181, 1287, 5191, 408, 538, 1052, 30, 775, 31, 3885, 958, 699, 959, 2377, 483, 1510, 2013, 286, 2374, 747, 877, 6129, 1146, 1404, 782, 255, 1117, 2665, 1643, 3192, 126, 1183, 1709, 5809, 690, 190, 1687, 194, 1221, 5750, 207, 220, 230, 742, 4335, 1277, 4355, 773, 796, 1853, 1350, 331, 1362, 350, 2410, 886, 892, 902, 5515, 1421, 1425, 915, 410, 934, 936, 428, 942, 2993, 1457, 439, 1463]"
0.46,0.09,0.9676704486355706,"[3712, 4225, 255, 4356, 517, 902, 1287, 775, 773, 7, 5515, 1421, 1425, 145, 915, 1687, 408, 410, 538, 1052, 286, 1183, 31, 30, 421, 1067, 3885, 1709, 942, 1457, 690, 2489, 699, 5181, 190, 959, 958, 322, 1221, 2374, 5191, 2377, 2634, 1362, 469, 220, 2013, 1117, 229, 2665, 877, 6129, 755, 1146, 1535]"
0.76,0.06,0.9083840482292389,"[3712, 4356, 517, 775, 2564, 1287, 7, 401, 1687, 408, 1052, 796, 30, 286, 1183, 31, 1709, 942, 3885, 6174, 958, 699, 959, 2374, 2013]"
0.09,0.12,0.9260978633577165,"[517, 7, 538, 1052, 30, 31, 1067, 59, 60, 5181, 6208, 1089, 5191, 2634, 1117, 2665, 1643, 3192, 1146, 126, 3712, 4225, 4233, 1163, 656, 145, 1687, 666, 1183, 160, 1195, 1709, 690, 699, 190, 194, 1221, 207, 220, 747, 1277, 255, 4355, 4356, 773, 1287, 775, 1289, 1806, 796, 286, 2856, 3885, 1848, 1853, 322, 2374, 1350, 2377, 331, 1362, 350, 877, 886, 892, 1404, 902, 5515, 1421, 1425, 915, 408, 410, 934, 936, 428, 942, 1457, 2993, 439, 2489, 958, 959, 962, 469, 2013, 483, 1510, 6129, 1011, 2550, 1018, 796]"
0.83,0.04,0.9755799214134758,"[517, 2374, 7, 5191, 3885, 813, 1402, 30, 1687, 408, 6843, 2394, 699, 286, 2013, 958, 959, 4980]"
